soure	batch	plate	sqlite_file	Metadata_PlateType
source_2	20210614_Batch_1	1053600773	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600773/1053600773.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600780	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600780/1053600780.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600797	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600797/1053600797.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600803	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600803/1053600803.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600810	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600810/1053600810.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600827	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600827/1053600827.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600834	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600834/1053600834.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600841	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600841/1053600841.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600858	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600858/1053600858.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600865	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600865/1053600865.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600872	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600872/1053600872.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600889	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600889/1053600889.sqlite	COMPOUND
source_2	20210614_Batch_1	1053600896	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210614_Batch_1/1053600896/1053600896.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599503	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599503/1053599503.sqlite	TARGET2
source_2	20210621_Batch_3	1053599534	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599534/1053599534.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599541	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599541/1053599541.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599558	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599558/1053599558.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599565	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599565/1053599565.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599572	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599572/1053599572.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599589	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599589/1053599589.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599596	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599596/1053599596.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599602	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599602/1053599602.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599619	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599619/1053599619.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599626	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599626/1053599626.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599633	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599633/1053599633.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599640	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599640/1053599640.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599657	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599657/1053599657.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599664	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599664/1053599664.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599671	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599671/1053599671.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599688	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599688/1053599688.sqlite	COMPOUND
source_2	20210621_Batch_3	1053599695	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210621_Batch_3/1053599695/1053599695.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597806	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597806/1053597806.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597837	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597837/1053597837.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597844	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597844/1053597844.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597851	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597851/1053597851.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597875	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597875/1053597875.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597882	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597882/1053597882.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597929	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597929/1053597929.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597936	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597936/1053597936.sqlite	TARGET2
source_2	20210712_Batch_5	1053597943	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597943/1053597943.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597950	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597950/1053597950.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597967	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597967/1053597967.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597974	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597974/1053597974.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597981	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597981/1053597981.sqlite	COMPOUND
source_2	20210712_Batch_5	1053597998	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053597998/1053597998.sqlite	COMPOUND
source_2	20210712_Batch_5	1053598001	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210712_Batch_5/1053598001/1053598001.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293812	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293812/1086293812.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293829	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293829/1086293829.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293836	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293836/1086293836.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293843	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293843/1086293843.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293850	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293850/1086293850.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293867	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293867/1086293867.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293874	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293874/1086293874.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293881	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293881/1086293881.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293898	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293898/1086293898.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293904	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293904/1086293904.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293911	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293911/1086293911.sqlite	TARGET2
source_2	20210719_Batch_6	1086293935	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293935/1086293935.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293942	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293942/1086293942.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293959	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293959/1086293959.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293966	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293966/1086293966.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293973	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293973/1086293973.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293980	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293980/1086293980.sqlite	COMPOUND
source_2	20210719_Batch_6	1086293997	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086293997/1086293997.sqlite	COMPOUND
source_2	20210719_Batch_6	1086294000	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086294000/1086294000.sqlite	COMPOUND
source_2	20210719_Batch_6	1086294017	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086294017/1086294017.sqlite	COMPOUND
source_2	20210719_Batch_6	1086294024	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210719_Batch_6/1086294024/1086294024.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293386	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293386/1086293386.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293393	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293393/1086293393.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293409	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293409/1086293409.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293416	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293416/1086293416.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293423	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293423/1086293423.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293430	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293430/1086293430.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293447	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293447/1086293447.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293454	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293454/1086293454.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293461	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293461/1086293461.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293478	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293478/1086293478.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293485	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293485/1086293485.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293492	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293492/1086293492.sqlite	TARGET2
source_2	20210726_Batch_7	1086293508	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293508/1086293508.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293515	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293515/1086293515.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293522	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293522/1086293522.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293539	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293539/1086293539.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293546	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293546/1086293546.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293553	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293553/1086293553.sqlite	COMPOUND
source_2	20210726_Batch_7	1086293560	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210726_Batch_7/1086293560/1086293560.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293027	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293027/1086293027.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293034	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293034/1086293034.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293065	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293065/1086293065.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293072	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293072/1086293072.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293089	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293089/1086293089.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293096	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293096/1086293096.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293102	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293102/1086293102.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293119	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293119/1086293119.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293126	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293126/1086293126.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293133	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293133/1086293133.sqlite	TARGET2
source_2	20210802_Batch_8	1086293157	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293157/1086293157.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293164	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293164/1086293164.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293171	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293171/1086293171.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293188	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293188/1086293188.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293195	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293195/1086293195.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293201	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293201/1086293201.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293218	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293218/1086293218.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293225	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293225/1086293225.sqlite	COMPOUND
source_2	20210802_Batch_8	1086293232	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210802_Batch_8/1086293232/1086293232.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292723	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292723/1086292723.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292730	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292730/1086292730.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292747	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292747/1086292747.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292754	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292754/1086292754.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292761	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292761/1086292761.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292778	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292778/1086292778.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292792	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292792/1086292792.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292822	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292822/1086292822.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292839	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292839/1086292839.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292846	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292846/1086292846.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292853	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292853/1086292853.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292860	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292860/1086292860.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292884	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292884/1086292884.sqlite	TARGET2
source_2	20210808_Batch_4	1086292891	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292891/1086292891.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292907	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292907/1086292907.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292914	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292914/1086292914.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292921	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292921/1086292921.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292938	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292938/1086292938.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292945	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292945/1086292945.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292952	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292952/1086292952.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292969	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292969/1086292969.sqlite	COMPOUND
source_2	20210808_Batch_4	1086292976	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210808_Batch_4/1086292976/1086292976.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292259	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292259/1086292259.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292266	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292266/1086292266.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292273	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292273/1086292273.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292280	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292280/1086292280.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292297	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292297/1086292297.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292303	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292303/1086292303.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292310	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292310/1086292310.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292327	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292327/1086292327.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292341	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292341/1086292341.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292358	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292358/1086292358.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292365	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292365/1086292365.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292372	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292372/1086292372.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292389	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292389/1086292389.sqlite	TARGET2
source_2	20210816_Batch_9	1086292396	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292396/1086292396.sqlite	COMPOUND
source_2	20210816_Batch_9	1086292402	s3://cellpainting-gallery/cpg0016-jump/source_2/workspace/backend/20210816_Batch_9/1086292402/1086292402.sqlite	COMPOUND
